from,to,common_neighbors,jaccard,adamic_adar,preferential_attachment,link,prediction,probability
6657,3319,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
6661,3372,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
6661,5553,0.0,0.0,0.0,300.0,1,0.0,"[0.6367678854888699,0.36323211451113013]"
6664,5225,0.0,0.0,0.0,171.0,1,0.0,"[0.7147807648287524,0.2852192351712476]"
6680,1728,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
6681,4803,0.0,0.0,0.0,16.0,1,0.0,"[0.7938183867910126,0.20618161320898742]"
6683,1601,0.0,0.0,0.0,135.0,1,0.0,"[0.7346695173518204,0.2653304826481796]"
6688,2472,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
6701,2729,0.0,0.0,0.0,12.0,1,0.0,"[0.7956260797695797,0.20437392023042034]"
6705,3905,1.0,0.04,0.1921596300948879,153.0,1,0.0,"[0.5113125280398915,0.48868747196010853]"
6706,2926,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
6716,1432,0.0,0.0,0.0,155.0,1,0.0,"[0.7237302094807131,0.2762697905192869]"
6727,6011,0.0,0.0,0.0,196.0,1,0.0,"[0.7004544769006384,0.29954552309936155]"
6734,1572,0.0,0.0,0.0,21.0,1,0.0,"[0.7915421636685589,0.2084578363314411]"
6773,238,0.0,0.0,0.0,55.0,1,0.0,"[0.7755744347748107,0.2244255652251893]"
6776,1395,0.0,0.0,0.0,268.0,1,0.0,"[0.6570125452560946,0.34298745474390535]"
6776,3684,0.0,0.0,0.0,268.0,1,0.0,"[0.6570125452560946,0.34298745474390535]"
6776,6602,0.0,0.0,0.0,268.0,1,0.0,"[0.6570125452560946,0.34298745474390535]"
6778,6152,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
6780,6899,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6792,3912,0.0,0.0,0.0,44.0,1,0.0,"[0.7808337979099911,0.21916620209000892]"
6802,2463,0.0,0.0,0.0,294.0,1,0.0,"[0.6406034580475786,0.35939654195242143]"
6806,5795,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
6810,3674,0.0,0.0,0.0,150.0,1,0.0,"[0.7264910359451291,0.2735089640548709]"
6810,5784,0.0,0.0,0.0,100.0,1,0.0,"[0.753134705852533,0.24686529414746705]"
6843,7084,1.0,0.09090909090909091,0.15199298032191702,32.0,1,0.0,"[0.7244704867826707,0.2755295132173293]"
6852,455,0.0,0.0,0.0,10.0,1,0.0,"[0.7965254992774643,0.2034745007225357]"
6853,1801,0.0,0.0,0.0,360.0,1,0.0,"[0.597522247325168,0.402477752674832]"
6853,1862,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
6854,5211,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6867,6939,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
6868,3028,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
6871,5879,0.0,0.0,0.0,36.0,1,0.0,"[0.7846027414757549,0.21539725852424507]"
6882,4961,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
6889,4201,0.0,0.0,0.0,440.0,1,0.0,"[0.5432755603243736,0.45672443967562637]"
6894,6238,0.0,0.0,0.0,135.0,1,0.0,"[0.7346695173518204,0.2653304826481796]"
6896,4644,1.0,0.05263157894736842,0.1805923124338364,99.0,1,0.0,"[0.5880546222125405,0.41194537778745954]"
6897,2367,0.0,0.0,0.0,90.0,1,0.0,"[0.7582489329770155,0.24175106702298454]"
6902,4051,0.0,0.0,0.0,84.0,1,0.0,"[0.7612826215853066,0.23871737841469343]"
6903,2131,0.0,0.0,0.0,209.0,1,0.0,"[0.6928442959872132,0.3071557040127868]"
6921,1357,0.0,0.0,0.0,370.0,1,0.0,"[0.5908426137270806,0.4091573862729194]"
6921,2824,0.0,0.0,0.0,444.0,1,0.0,"[0.5405248304603102,0.4594751695396898]"
6922,2674,0.0,0.0,0.0,258.0,1,0.0,"[0.6632276582609937,0.3367723417390063]"
6925,2072,0.0,0.0,0.0,252.0,1,0.0,"[0.6669299730158798,0.33307002698412025]"
6925,4389,0.0,0.0,0.0,180.0,1,0.0,"[0.7096708570258542,0.2903291429741458]"
6931,849,0.0,0.0,0.0,168.0,1,0.0,"[0.7164720062062849,0.28352799379371507]"
6942,4267,0.0,0.0,0.0,187.0,1,0.0,"[0.705659318166904,0.29434068183309603]"
6943,6987,0.0,0.0,0.0,108.0,1,0.0,"[0.748991298137923,0.251008701862077]"
6947,2274,1.0,0.043478260869565216,0.15199298032191702,128.0,1,0.0,"[0.6270047569479062,0.37299524305209375]"
6947,2748,0.0,0.0,0.0,160.0,1,0.0,"[0.7209522191801523,0.2790477808198477]"
6947,3569,0.0,0.0,0.0,288.0,1,0.0,"[0.6444211454232314,0.35557885457676863]"
6955,7084,0.0,0.0,0.0,176.0,1,0.0,"[0.7119486014952388,0.28805139850476125]"
6959,6341,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
6962,2788,0.0,0.0,0.0,312.0,1,0.0,"[0.6290447234342874,0.3709552765657126]"
6962,3880,0.0,0.0,0.0,120.0,1,0.0,"[0.7426900617078259,0.2573099382921741]"
6962,6973,0.0,0.0,0.0,96.0,1,0.0,"[0.7551890891360628,0.24481091086393725]"
6968,5490,0.0,0.0,0.0,270.0,1,0.0,"[0.6557629527442692,0.3442370472557308]"
6990,2035,1.0,0.05263157894736842,0.19957549119135506,96.0,1,0.0,"[0.5446752238043231,0.4553247761956769]"
6991,4985,0.0,0.0,0.0,189.0,1,0.0,"[0.7045072476623465,0.2954927523376535]"
7006,5361,0.0,0.0,0.0,18.0,1,0.0,"[0.7929101121458013,0.20708988785419868]"
7015,6219,0.0,0.0,0.0,8.0,1,0.0,"[0.7974219683914529,0.20257803160854715]"
7023,2376,0.0,0.0,0.0,300.0,1,0.0,"[0.6367678854888699,0.36323211451113013]"
7029,2945,0.0,0.0,0.0,126.0,1,0.0,"[0.739500944724749,0.26049905527525097]"
7029,7034,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
7032,6057,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
7042,1345,0.0,0.0,0.0,56.0,1,0.0,"[0.7750918908298627,0.22490810917013726]"
7043,1513,0.0,0.0,0.0,246.0,1,0.0,"[0.670611800443859,0.32938819955614096]"
7043,1519,0.0,0.0,0.0,164.0,1,0.0,"[0.718717541663929,0.281282458336071]"
7043,3064,0.0,0.0,0.0,123.0,1,0.0,"[0.7410986981639375,0.2589013018360625]"
7043,5355,0.0,0.0,0.0,451.0,1,0.0,"[0.5357052059516827,0.4642947940483173]"
7043,6127,0.0,0.0,0.0,369.0,1,0.0,"[0.5915121318279807,0.4084878681720193]"
7045,2712,0.0,0.0,0.0,45.0,1,0.0,"[0.7803593597913008,0.21964064020869922]"
7046,6090,0.0,0.0,0.0,204.0,1,0.0,"[0.6957840330920855,0.3042159669079145]"
7077,3025,0.0,0.0,0.0,42.0,1,0.0,"[0.7817804612034681,0.2182195387965319]"
7080,3869,0.0,0.0,0.0,6.0,1,0.0,"[0.7983154879139381,0.20168451208606186]"
7088,6023,1.0,0.045454545454545456,0.19195751186603457,126.0,1,0.0,"[0.5356610011513884,0.46433899884861163]"
7106,6211,0.0,0.0,0.0,40.0,1,0.0,"[0.782724173304791,0.21727582669520895]"
7106,6611,0.0,0.0,0.0,172.0,1,0.0,"[0.7142156723378223,0.28578432766217765]"
7107,3162,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
7107,3576,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
7107,4245,0.0,0.0,0.0,128.0,1,0.0,"[0.7384322341665092,0.26156776583349084]"
7107,4548,0.0,0.0,0.0,32.0,1,0.0,"[0.7864694984521227,0.21353050154787734]"
7112,809,0.0,0.0,0.0,496.0,1,0.0,"[0.5046013090051296,0.49539869099487044]"
7112,5856,0.0,0.0,0.0,62.0,1,0.0,"[0.7721811771841186,0.2278188228158814]"
7122,3576,0.0,0.0,0.0,72.0,1,0.0,"[0.7672712227268685,0.23272877727313146]"
